Lp;DataPoczatku;DataKonca;SumaUbezpieczenia;Odnowienia;Ulica;KodPocztowy;Miasto;Wojewodztwo;Kraj;ReasekuracjaO;ReasekuracjaF;Szerokosc;Dlugosc;Flaga_1;Flaga_2
1806;01.06.2021;31.05.2022;320000;TAK;Rumiana 71;02-956;Warszawa;mazowieckie;Polska;1,2;;52.1752496;21.074661925380717;1;0;
1807;01.08.2021;31.07.2022;950000;TAK;Witolda Lutosławskiego 8;05-807;Terenia;mazowieckie;Polska;1,2;;52.0924799;20.73857483017978;1;0;
1808;29.08.2021;28.08.2022;270000;TAK;Główna 34;99-335;Witonia;łódzkie;Polska;1,2;;52.1515073;19.2850203;1;0;
1809;02.08.2021;01.08.2022;380000;TAK;Różana 24;83-304;Tokary;pomorskie;Polska;1,2;;54.40932565;18.3530519;1;0;
1810;15.10.2021;14.10.2022;120000;TAK;Norberta Barlickiego 40;50-313;Wrocław;dolnośląskie;Polska;1,2;;51.1239126;17.0508689;1;0;
1811;01.06.2021;31.05.2022;190000;TAK;Kasztanowa 13b;72-415;Międzywodzie;zachodniopomorskie;Polska;1,2;;54.00696;14.69447;1;0;
1812;01.08.2021;31.07.2022;180000;TAK;Ogrody 22;27-400;Ostrowiec Świętokrzyski;świętokrzyskie;Polska;1,2;;50.9432041;21.3993417;1;0;
1813;01.08.2021;31.07.2022;285000;TAK;Jabłoniowa 15B;80-175;Gdańsk;pomorskie;Polska;1,2;;54.3240398;18.5473219;1;0;
1814;01.06.2021;31.05.2022;370000;TAK;Suwalska 23;03-252;Warszawa;mazowieckie;Polska;1,2;;52.295362850000004;21.034599376127467;1;0;
1815;20.06.2021;19.06.2022;430000;TAK;Kondratowicza Ludwika 63a;03-285;Warszawa;mazowieckie;Polska;1,2;;52.293163250000006;21.056130469631633;1;0;
1816;01.08.2021;31.07.2022;407000;TAK;Tymiankowa 4;62-080;Rumianek;wielkopolskie;Polska;1,2;;52.45935;16.61777;1;0;
1817;01.08.2021;31.07.2022;85000;TAK;Kazimierza Karasia 10;64-100;Leszno;wielkopolskie;Polska;1,2;;51.8498106;16.5745032;1;0;
1818;25.06.2021;24.06.2022;59000;TAK;Królewiecka 7;58-300;Wałbrzych;dolnośląskie;Polska;1,2;;50.753900;16.267071;1;1;
1819;20.08.2021;19.08.2022;471000;TAK;Dębowa 8;64-115;Wilkowice;wielkopolskie;Polska;1,2;;51.8799202;16.5236861;1;0;
1820;08.08.2021;07.08.2022;480000;TAK;Komorska 4;04-161;Warszawa;mazowieckie;Polska;1,2;;52.23599645;21.101570872061725;1;0;
1821;29.06.2021;28.06.2022;240000;TAK;Waryńskiego 2;59-420;Bolków;dolnośląskie;Polska;1,2;;50.925314549999996;16.100981589149082;1;0;
1822;29.06.2021;28.06.2022;100000;TAK;Reymonta 18;59-420;Bolków;dolnośląskie;Polska;1,2;;50.92321285;16.101976262822816;1;0;
1823;20.06.2021;19.06.2022;450000;TAK;Graniczna 36;42-575;Strzyżowice;śląskie;Polska;1,2;;50.3745273;19.073314824747982;1;0;
1824;15.06.2021;14.06.2022;150000;TAK;Mieczysława Karłowicza 19;41-506;Chorzów;śląskie;Polska;1,2;;50.27128865;18.934637236487966;1;0;
1825;07.06.2021;06.06.2022;150000;TAK;Aspekt 63;01-904;Warszawa;mazowieckie;Polska;1,2;;52.2749331;20.928076051432228;1;0;
1826;27.08.2021;26.08.2022;330000;TAK;Turkusowa 1;81-158;Gdynia;pomorskie;Polska;1,2;;54.5560193;18.517368538526316;1;0;
1827;20.06.2021;19.06.2022;185000;TAK;Iwaszkiewicza 6;39-100;Ropczyce;podkarpackie;Polska;1,2;;50.05555245;21.604801437115192;1;0;
1828;27.06.2021;26.06.2022;130000;TAK;Wojska Polskiego 6;05-101;Nowy Dwór Mazowiecki;mazowieckie;Polska;1,2;;52.41935005;20.73580574639816;1;0;
1829;01.08.2021;31.07.2022;210000;TAK;Szeroka 7;97-200;Tomaszów Mazowiecki;łódzkie;Polska;1,2;;51.53910395;20.009125272881477;1;0;
1830;20.06.2021;19.06.2022;170000;TAK;Wojska Polskiego 7A;83-000;Pruszcz Gdański;pomorskie;Polska;1,2;;54.255213600000005;18.632760640147197;1;0;
1831;01.08.2021;31.07.2022;870000;TAK;Polna 5A;05-540;Ustanów;mazowieckie;Polska;1,2;;52.005009650000005;21.041681612692656;1;0;
1832;25.06.2021;24.06.2022;240000;TAK;Sochaczewska 18;05-840;Brwinów;mazowieckie;Polska;1,2;;52.14298705;20.701604912727273;1;0;
1833;08.08.2021;07.08.2022;90000;TAK;Emilii Plater 7;66-620;Gubin;lubuskie;Polska;1,2;;51.9599312;14.7237374;1;0;
1834;01.08.2021;31.07.2022;300000;TAK;Stary Janków 6A;05-250;Stary Janków;mazowieckie;Polska;1,2;;52.3884671;21.217449268166956;3;0;
1835;01.07.2021;30.06.2022;160000;TAK;Dantego Alighieri 7;01-914;Warszawa;mazowieckie;Polska;1,2;;52.28624135;20.935887230025095;1;0;
1836;01.08.2021;31.07.2022;325000;TAK;Mazurska 44;93-149;Łódź;łódzkie;Polska;1,2;;51.730502650000005;19.484980035995584;1;0;
1837;08.08.2021;07.08.2022;205000;TAK;Szkolna 4;06-120;Winnica;mazowieckie;Polska;1,2;;52.64320685;20.9442327;1;0;
1838;10.09.2021;09.09.2022;550000;TAK;Ruczaj 4;30-409;Kraków;małopolskie;Polska;1,2;;50.02434225;19.925356487855403;1;0;
1839;12.08.2021;11.08.2022;550000;TAK;Rozłucka 9;04-020;Warszawa;mazowieckie;Polska;1,2;;52.238604550000005;21.077021050370853;1;0;
1840;01.06.2021;31.05.2022;640000;TAK;Gen. Józefa Hallera 249a;80-502;Gdańsk;pomorskie;Polska;1,2;;54.2479588;18.6286399;1;0;
1841;01.08.2021;31.07.2022;280000;TAK;Budziszyńska 28b;54-434;Wrocław;dolnośląskie;Polska;1,2;;51.1133382;16.9626807;1;0;
1842;14.08.2021;13.08.2022;350000;TAK;Wielkopolska 12;78-100;Kołobrzeg;zachodniopomorskie;Polska;1,2;;54.1659841;15.5605172;1;0;
1843;02.08.2021;01.08.2022;300000;TAK;Struga 29;11-500;Giżycko;warmińsko-mazurskie;Polska;1,2;;54.0420182;21.749434880998063;1;0;
1844;02.08.2021;01.08.2022;390000;TAK;Sąsiedzka 74;93-330;Łódź;łódzkie;Polska;1,2;;51.7221628;19.5008036953475;1;0;
1845;01.08.2021;31.07.2022;330000;TAK;Krakowska 4A;41-253;Czeladź;śląskie;Polska;1,2;;50.30668615;19.093806193311348;1;0;
1846;27.06.2021;26.06.2022;875000;TAK;Stanisława Dubois 13;93-491;Łódź;łódzkie;Polska;1,2;;51.7162307;19.430832490605248;1;0;
1847;01.06.2021;31.05.2022;720000;TAK;Komarnik 152;34-331;Świnna;śląskie;Polska;1,2;;49.651452899999995;19.26790089491928;1;0;
1848;14.06.2021;13.06.2022;350000;TAK;Józefa Milcarka 24;21-500;Biała Podlaska;lubelskie;Polska;1,2;;52.011681749999994;23.113746032904388;1;0;
1849;19.07.2021;18.07.2022;390000;TAK;Józefa Raciborskiego 15;62-800;Kalisz;wielkopolskie;Polska;1,2;;51.76168655;18.116284044680256;1;0;
1850;01.08.2021;31.07.2022;160000;TAK;27 Stycznia 20;41-253;Czeladź;śląskie;Polska;1,2;;50.3029266;19.1004699;1;0;
1851;25.08.2021;24.08.2022;170000;TAK;Wesoła 2;41-200;Sosnowiec;śląskie;Polska;1,2;;50.2750806;19.1410322;1;0;
1852;27.06.2021;26.06.2022;95000;TAK;Bardowskiego 12;58-302;Wałbrzych;dolnośląskie;Polska;1,2;;50.7889683;16.2757275;1;0;
1853;13.06.2021;12.06.2022;150000;TAK;Niepodległości 30;41-106;Siemianowice Śląskie;śląskie;Polska;1,2;;50.303826;19.0040867;1;0;
1854;27.06.2021;26.06.2022;185000;TAK;Przemysłowa 18a;91-704;Łódź;łódzkie;Polska;1,2;;51.7911548;19.475524524846566;1;0;
1855;04.08.2021;03.08.2022;285000;TAK;Rakowska 12;02-237;Warszawa;mazowieckie;Polska;1,2;;52.1969724;20.951394395558424;1;0;
1856;01.06.2021;31.05.2022;70000;TAK;Parkowa 24;78-300;Świdwin;zachodniopomorskie;Polska;1,2;;53.7711125;15.77740557666398;1;0;
1857;01.08.2021;31.07.2022;330000;TAK;Łazienna 58;16-300;Augustów;podlaskie;Polska;1,2;;53.84756915;22.972937673088634;1;0;
1858;10.06.2021;09.06.2022;140000;TAK;Zamkowa 4;44-160;Rudziniec;śląskie;Polska;1,2;;50.35704365;18.40552295717258;1;0;
1859;05.08.2021;04.08.2022;283800;TAK;Konikowo 68h;76-024;Konikowo;zachodniopomorskie;Polska;1,2;;54.1509103;16.16763783785362;3;0;
1860;20.08.2021;19.08.2022;860000;TAK;Jaśminowy Stok 42;80-177;Gdańsk;pomorskie;Polska;1,2;;54.3567299;18.511328653281055;1;0;
1861;13.08.2021;12.08.2022;490000;TAK;Waleriana Łukasińskiego 4;93-172;Łódź;łódzkie;Polska;1,2;;51.73664275;19.47225023848974;1;0;
1862;13.06.2021;12.06.2022;328000;TAK;Niewielka 29A;00-713;Warszawa;mazowieckie;Polska;1,2;;52.2102892;21.060479274712446;1;0;
1863;18.06.2021;17.06.2022;160000;TAK;Gustawa Morcinka 16c;67-200;Głogów;dolnośląskie;Polska;1,2;;51.66023;16.07645;1;0;
1864;02.08.2021;01.08.2022;245000;TAK;Zofii Nałkowskiej 5;01-886;Warszawa;mazowieckie;Polska;1,2;;52.2748803;20.95573661596218;1;0;
1865;23.06.2021;22.06.2022;400000;TAK;Jelenia 28;54-242;Wrocław;dolnośląskie;Polska;1,2;;51.124643;16.9965573;1;0;
1866;27.06.2021;26.06.2022;1055000;TAK;Kujawska 2d;05-820;Piastów;mazowieckie;Polska;1,2;;52.1898777;20.847506011538464;1;0;
1867;20.06.2021;19.06.2022;655000;TAK;Lipowa 2h;95-050;Konstantynów Łódzki;łódzkie;Polska;1,2;;51.76104695;19.28906515738712;1;0;
1868;08.08.2021;07.08.2022;200000;TAK;Motycz 151a;21-030;Motycz;lubelskie;Polska;1,2;;51.24196;22.39765;3;0;
1869;28.08.2021;27.08.2022;180000;TAK;Śródborze 7;27-530;Śródborze;świętokrzyskie;Polska;1,2;;50.90472629999999;21.60623968073618;3;0;
1870;28.06.2021;27.06.2022;82000;TAK;26 marca 128;44-300;Wodzisław Śląski;śląskie;Polska;1,2;;50.0121198;18.4628801;1;0;
1871;23.06.2021;22.06.2022;250000;TAK;Pleśniarowicza Jerzego 4;35-117;Rzeszów;podkarpackie;Polska;1,2;;50.042739499999996;21.97625202750049;1;0;
1872;30.06.2021;29.06.2022;195000;TAK;Plac Zwycięstwa 1;56-400;Oleśnica;dolnośląskie;Polska;1,2;;51.210858;17.385911987373877;1;0;
1873;24.06.2021;23.06.2022;420000;TAK;Jeleniogórska 65;80-180;Gdańsk;pomorskie;Polska;1,2;;54.32821585000001;18.581636999999994;1;0;
1874;26.05.2021;25.05.2022;700000;TAK;Jana Kilińskiego 30b;05-530;Góra Kalwaria;mazowieckie;Polska;1,2;;51.985168200000004;21.211770470535374;1;0;
1875;10.06.2021;09.06.2022;110000;TAK;Lecha 7A;05-400;Otwock;mazowieckie;Polska;1,2;;52.08981385;21.25070777454733;1;0;
1876;23.06.2021;22.06.2022;250000;TAK;Ziołowa 2;40-634;Katowice;śląskie;Polska;1,2;;50.2129462;18.98921593379125;1;0;
1877;24.06.2021;23.06.2022;114000;TAK;Zielona 33;44-335;Jastrzębie-Zdrój;śląskie;Polska;1,2;;49.9483167;18.611505;1;0;
1878;17.09.2021;16.09.2022;320000;TAK;Szeroka 3;86-022;Wudzyn;kujawsko-pomorskie;Polska;1,2;;53.3098627;18.0695331;1;0;
1879;26.06.2021;25.06.2022;140000;TAK;Wołodyjowskiego Michała 1;63-900;Rawicz;wielkopolskie;Polska;1,2;;51.6034371;16.854882;1;0;
1880;01.08.2021;31.07.2022;425000;TAK;Łukowska 42;20-723;Lublin;lubelskie;Polska;1,2;;51.231300149999996;22.490404128396612;1;0;
1881;12.06.2021;11.06.2022;135000;TAK;Os. Orłowiec 54;44-280;Rydułtowy;śląskie;Polska;1,2;;50.07351335;18.4209192;1;0;
1882;25.06.2021;24.06.2022;160000;TAK;Sobieskiego 8;44-194;Knurów;śląskie;Polska;1,2;;50.2305872;18.66066344778639;1;0;
1883;16.06.2021;15.06.2022;975600;TAK;Śląska 316;32-080;Zabierzów;małopolskie;Polska;1,2;;50.116977199999994;19.764729499660312;1;0;
1884;14.08.2021;13.08.2022;155000;TAK;Łąkowa 8;16-205;Nowy Dwór;podlaskie;Polska;1,2;;53.63288;23.53791;1;0;
1885;02.08.2021;01.08.2022;170000;TAK;Wioska 92;64-308;Wioska;wielkopolskie;Polska;1,2;;52.189303;16.242957;3;0;
1886;14.07.2021;13.07.2022;485000;TAK;20 Stycznia 1920 roku 25;85-081;Bydgoszcz;kujawsko-pomorskie;Polska;1,2;;53.132014;18.012646;1;1;
1887;12.06.2021;11.06.2022;300000;TAK;Szosa lubicka 133c;87-100;Toruń;kujawsko-pomorskie;Polska;1,2;;53.0269098;18.6771916;1;0;
1888;27.05.2021;26.05.2022;320000;TAK;Aleja Komisji Edukacji Narodowej 26;02-797;Warszawa;mazowieckie;Polska;1,2;;52.1345804;21.0632999;1;0;
1889;25.06.2021;24.06.2022;300000;TAK;Chmieleniec 19;30-348;Kraków;małopolskie;Polska;1,2;;50.0198463;19.9003741;1;0;
1890;11.08.2021;10.08.2022;310000;TAK;Pogodna 1;16-140;Korycin;podlaskie;Polska;1,2;;53.4434493;23.086113253770314;1;0;
1891;10.09.2021;09.09.2022;180000;TAK;Osiedle Ułanów 1;06-400;Ciechanów;mazowieckie;Polska;1,2;;52.8801435;20.62166841572062;1;0;
1892;02.08.2021;01.08.2022;603000;TAK;Hansa Poelziga 6;54-115;Wrocław;dolnośląskie;Polska;1,2;;51.136885;16.9232769;1;0;
1893;23.08.2021;22.08.2022;510000;TAK;Wielicka 75;30-552;Kraków;małopolskie;Polska;1,2;;50.03376135;19.966487666675942;1;0;
1894;02.08.2021;01.08.2022;270000;TAK;Gen. Józefa Dowbor-Muśnickiego 2;85-793;Bydgoszcz;kujawsko-pomorskie;Polska;1,2;;53.160087250000004;18.16912474430528;1;0;
1895;10.08.2021;09.08.2022;156000;TAK;Michała Mostnika 7;76-200;Słupsk;pomorskie;Polska;1,2;;54.4646081;17.0337594;1;0;
1896;07.08.2021;06.08.2022;210000;TAK;Warneńska 5B;80-288;Gdańsk;pomorskie;Polska;1,2;;54.35671895;18.58213655;1;0;
1897;20.09.2021;19.09.2022;337000;TAK;Jabłoniowa 13B;80-175;Gdańsk;pomorskie;Polska;1,2;;54.3240398;18.5473219;1;0;
1898;06.08.2021;05.08.2022;700000;TAK;Buchałów 36b;66-008;Świdnica;lubuskie;Polska;1,2;;51.909841650000004;15.365024114774755;1;0;
1899;02.08.2021;01.08.2022;165000;TAK;ks. Józefa Fordona 3;16-200;Dąbrowa Białostocka;podlaskie;Polska;1,2;;53.65007;23.36125;1;0;
1900;10.08.2021;09.08.2022;170000;TAK;gen. Władysława Sikorskiego 11;64-100;Leszno;wielkopolskie;Polska;1,2;;51.8132597;16.4800411;1;0;
1901;03.08.2021;02.08.2022;320000;TAK;Kębłowo Nowowiejskie 19a;84-351;Kębłowo Nowowiejskie;pomorskie;Polska;1,2;;54.5763;17.78074;3;0;
1902;10.06.2021;09.06.2022;120000;TAK;Czarnieckiego 6;05-120;Legionowo;mazowieckie;Polska;1,2;;52.3939181;20.91892020224432;1;0;
1903;11.06.2021;10.06.2022;265000;TAK;Edwarda Raczyńskiego 26;62-020;Swarzędz;wielkopolskie;Polska;1,2;;52.3991472;17.061824300923252;1;0;
1904;25.06.2021;24.06.2022;140000;TAK;Dunikowskiego 5A;41-707;Ruda Śląska;śląskie;Polska;1,2;;50.2727604;18.9060903;1;0;
1905;15.06.2021;14.06.2022;220000;TAK;Klonowa 8;43-430;Skoczów;śląskie;Polska;1,2;;49.8108154;18.77701177129451;1;0;
1906;02.08.2021;01.08.2022;400000;TAK;Niemstów 44K;59-323;Niemstów;dolnośląskie;Polska;1,2;;51.3537396;16.2915861;3;0;
1907;11.06.2021;10.06.2022;500000;TAK;Matejki 41b;05-420;Józefów;mazowieckie;Polska;1,2;;52.141777649999995;21.246881442408036;1;0;
1908;30.08.2021;29.08.2022;250000;TAK;Młyńska 21;46-024;Jełowa;opolskie;Polska;1,2;;50.783936049999994;18.085163230753473;1;0;
1909;22.06.2021;21.06.2022;390000;TAK;Rusznikarska 14;31-261;Kraków;małopolskie;Polska;1,2;;50.0870102;19.9271131;1;0;
1910;28.06.2021;27.06.2022;203000;TAK;Gryniów 5;62-020;Swarzędz;wielkopolskie;Polska;1,2;;52.4183857;17.0837245;1;0;
1911;16.06.2021;15.06.2022;140000;TAK;Mickiewicza 10;43-502;Czechowice-Dziedzice;śląskie;Polska;1,2;;49.910719099999994;19.0027920087931;1;0;
1912;23.08.2021;22.08.2022;342180;TAK;Narwik 25;01-471;Warszawa;mazowieckie;Polska;1,2;;52.24136085000001;20.89373870912604;1;0;
1913;03.08.2021;02.08.2022;510000;TAK;Modlińska 3A;05-840;Brwinów;mazowieckie;Polska;1,2;;52.1525031;20.71112517787609;1;0;
1914;02.08.2021;01.08.2022;270000;TAK;Kielecka 7;41-219;Sosnowiec;śląskie;Polska;1,2;;50.289642650000005;19.18679227568104;1;0;
1915;02.08.2021;01.08.2022;288000;TAK;Kartuska 82;80-104;Gdańsk;pomorskie;Polska;1,2;;54.34880725;18.622890633711048;1;0;
1916;19.08.2021;18.08.2022;650000;TAK;Światowida 49b;03-144;Warszawa;mazowieckie;Polska;1,2;;52.3185116;20.949810558093738;1;0;
1917;02.08.2021;01.08.2022;530000;TAK;Marszałkowska 33b;05-822;Milanówek;mazowieckie;Polska;1,2;;52.116164850000004;20.68223732334469;1;0;
1918;12.06.2021;11.06.2022;310000;TAK;Kpt. Antoniego Ledóchowskiego 7a;81-189;Gdynia;pomorskie;Polska;1,2;;54.5588656;18.5061359;1;0;
1919;30.08.2021;29.08.2022;640000;TAK;Pólko 106;05-270;Nadma;mazowieckie;Polska;1,2;;52.37194475;21.15952130689141;1;0;
1920;02.08.2021;01.08.2022;500000;TAK;Bystrzyca Nowa 48;23-107;Bystrzyca Nowa;lubelskie;Polska;1,2;;51.0627825;22.4550841;3;0;
1921;11.06.2021;10.06.2022;275000;TAK;Oś.Pułanki 37;27-400;Ostrowiec Świętokrzyski;świętokrzyskie;Polska;1,2;;50.9526545;21.393006535497342;1;0;
1922;11.06.2021;10.06.2022;170000;TAK;Dworcowa 23;05-860;Płochocin-Osiedle;mazowieckie;Polska;1,2;;52.202639000000005;20.700083896178754;1;0;
1923;02.08.2021;01.08.2022;180000;TAK;Źródlana 7b;78-100;Kołobrzeg;zachodniopomorskie;Polska;1,2;;54.1799172;15.5675781;1;0;
1924;02.08.2021;01.08.2022;215000;TAK;Barbary 22;62-650;Kłodawa;wielkopolskie;Polska;1,2;;52.250112200000004;18.917631856107693;1;0;
1925;30.05.2021;29.05.2022;340000;TAK;Strumykowa 29C;03-138;Warszawa;mazowieckie;Polska;1,2;;52.3314268;20.942811684564727;1;0;
1926;05.08.2021;04.08.2022;380000;TAK;Jasna Rola 36B;61-609;Poznań;wielkopolskie;Polska;1,2;;52.454201;16.9426083;1;0;
1927;08.06.2021;07.06.2022;810000;TAK;Tadeusza Rejtana 27A;05-500;Piaseczno;mazowieckie;Polska;1,2;;52.061953;21.032100467370718;1;0;
1928;24.06.2021;23.06.2022;360000;TAK;Jęczmienna 14;53-507;Wrocław;dolnośląskie;Polska;1,2;;51.1022652;17.0169215;1;0;
1929;31.08.2021;30.08.2022;170000;TAK;ks. kard. Stefana Wyszyńskiego 53;94-047;Łódź;łódzkie;Polska;1,2;;51.8700543;19.4184213;1;0;
1930;04.08.2021;03.08.2022;260000;TAK;Puszczyka 4;02-785;Warszawa;mazowieckie;Polska;1,2;;52.157912100000004;21.023295026325588;1;0;
1931;03.08.2021;02.08.2022;160000;TAK;Spółdzielcza 1;05-660;Warka;mazowieckie;Polska;1,2;;51.7871357;21.18735433312606;1;0;
1932;03.08.2021;02.08.2022;110000;TAK;11 Listopada 4;88-192;Piechcin;kujawsko-pomorskie;Polska;1,2;;52.820146449999996;18.039091769963157;1;0;
1933;25.06.2021;24.06.2022;300000;TAK;Szkolna 15;09-451;Radzanowo;mazowieckie;Polska;1,2;;52.57601;19.89665;1;0;
1934;03.08.2021;02.08.2022;120000;TAK;Wiejska 34;82-300;Elbląg;warmińsko-mazurskie;Polska;1,2;;54.1839562;19.393950473359645;1;0;
1935;26.06.2021;25.06.2022;135000;TAK;Klonowa 45;16-400;Suwałki;podlaskie;Polska;1,2;;54.1156893;22.945503578;1;0;
1936;10.08.2021;09.08.2022;300000;TAK;Marcina Kasprzaka 5;58-370;Boguszów-Gorce;dolnośląskie;Polska;1,2;;50.757132150000004;16.20581330803683;1;0;
1937;16.11.2021;15.11.2022;350000;TAK;Jaspisowa 20;20-583;Lublin;lubelskie;Polska;1,2;;51.2235833;22.4899928464756;1;0;
1938;02.08.2021;01.08.2022;575000;TAK;Hugona Kołłątaja 10;62-200;Gniezno;wielkopolskie;Polska;1,2;;52.5362793;17.6217008;1;0;
1939;01.11.2021;31.10.2022;130000;TAK;Izaaka Newtona 8b;60-161;Poznań;wielkopolskie;Polska;1,2;;52.3839428;16.8666547;1;0;
1940;01.09.2021;31.08.2022;220000;TAK;Adama Ciołkosza 2;03-134;Warszawa;mazowieckie;Polska;1,2;;52.3267328;20.9375523;1;0;
1941;04.08.2021;03.08.2022;425000;TAK;Wiśniowa 1;97-350;Gorzkowice;łódzkie;Polska;1,2;;51.22784;19.60463;1;0;
1942;20.08.2021;19.08.2022;220000;TAK;Stanisława Dąbka 25;80-180;Gdańsk;pomorskie;Polska;1,2;;54.3201975;18.5879264;1;0;
1943;02.08.2021;01.08.2022;225000;TAK;Tarnogajska 53;50-512;Wrocław;dolnośląskie;Polska;1,2;;51.0786007;17.0630077;1;0;
1944;02.08.2021;01.08.2022;1025000;TAK;Wspaniała 37a;05-400;Otwock;mazowieckie;Polska;1,2;;52.138641050000004;21.35160860284809;1;0;
1945;03.08.2021;02.08.2022;164000;TAK;Aleja Marszałka Edwarda Śmigłego-Rydza 3;90-336;Łódź;łódzkie;Polska;1,2;;51.757717;19.487484;1;1;
1946;04.08.2021;03.08.2022;275000;TAK;Szeroka 7;15-760;Białystok;podlaskie;Polska;1,2;;53.14936855;23.11012199039503;1;0;
1947;02.08.2021;01.08.2022;550000;TAK;Brzeziny-Janowięta 8;17-306;Brzeziny-Janowięta;podlaskie;Polska;1,2;;52.586;22.9019;3;0;
1948;24.06.2021;23.06.2022;110000;TAK;Plac Św. Małgorzaty 12;58-100;Świdnica;dolnośląskie;Polska;1,2;;50.8453876;16.4893752;1;0;
1949;10.06.2021;09.06.2022;220000;TAK;Jana Olbrachta 13;01-108;Warszawa;mazowieckie;Polska;1,2;;52.235093199999994;20.937934230695255;1;0;
1950;02.08.2021;01.08.2022;430000;TAK;Adama Mickiewicza 2B;05-220;Zielonka;mazowieckie;Polska;1,2;;52.3087023;21.16196698002008;1;0;
1951;12.08.2021;11.08.2022;190000;TAK;Wiśniowa 49;02-520;Warszawa;mazowieckie;Polska;1,2;;52.20657595;21.014823875961014;1;0;
1952;02.08.2021;01.08.2022;240000;TAK;Duranów 56;27-515;Duranów;świętokrzyskie;Polska;1,2;;50.9675875;21.637252873680556;3;0;
1953;02.08.2021;01.08.2022;140000;TAK;Półwiosek Lubstowski 18A;62-561;Półwiosek Lubstowski;wielkopolskie;Polska;1,2;;52.37360535;18.32878233044302;3;0;
1954;02.08.2021;01.08.2022;370000;TAK;Józefa Szanajcy 8;03-481;Warszawa;mazowieckie;Polska;1,2;;52.26139925;21.026806877142548;1;0;
1955;02.08.2021;01.08.2022;205000;TAK;Katowicka 52;43-190;Mikołów;śląskie;Polska;1,2;;50.1811793;18.9116315;1;0;
1956;27.06.2021;26.06.2022;343000;TAK;Władysława Hermana 7;02-496;Warszawa;mazowieckie;Polska;1,2;;52.196431950000004;20.861258250953227;1;0;
1957;27.06.2021;26.06.2022;575000;TAK;Kurów 49B;72-001;Kurów;zachodniopomorskie;Polska;1,2;;53.36447305;14.511042232481753;3;0;
1958;24.06.2021;23.06.2022;300000;TAK;Glinno 185;64-300;Nowy Tomyśl;wielkopolskie;Polska;1,2;;52.33169635;16.12368295;1;0;
1959;08.08.2021;07.08.2022;70000;TAK;Szymona Koszyka 32;45-720;Opole;opolskie;Polska;1,2;;50.668971549999995;17.901873349783596;1;0;
1960;03.08.2021;02.08.2022;900000;TAK;Kalinowa 27;05-830;Nadarzyn;mazowieckie;Polska;1,2;;52.104872;20.801756023809524;1;0;
1961;15.01.2021;14.01.2022;530000;TAK;Tłuste 29;05-825;Tłuste;mazowieckie;Polska;1,2;;brak danych;brak danych;3;1;
1962;15.01.2022;14.01.2023;530000;TAK;Tłuste 29;05-825;Tłuste;mazowieckie;Polska;1,2;;brak danych;brak danych;3;1;
1963;26.06.2021;25.06.2022;500000;TAK;Zacisze 2a;55-220;Jelcz-Laskowice;dolnośląskie;Polska;1,2;;51.04247755;17.337339751875056;1;0;
1964;19.07.2021;18.07.2022;110000;TAK;Polinezyjska 6;02-777;Warszawa;mazowieckie;Polska;1,2;;52.1518403;21.04542862626143;1;0;
1965;03.06.2021;02.06.2022;500000;TAK;Polna 8;44-102;Gliwice;śląskie;Polska;1,2;;50.31195565;18.67903780821284;1;0;
1966;25.06.2021;24.06.2022;165000;TAK;Małopolska 17;56-120;Brzeg Dolny;dolnośląskie;Polska;1,2;;51.27836935;16.717045095844178;1;0;
1967;28.05.2021;27.05.2022;540000;TAK;Bogusławskiego Wojciecha 4;01-923;Warszawa;mazowieckie;Polska;1,2;;52.2758563;20.916215085712295;1;0;
1968;03.08.2021;02.08.2022;330000;TAK;Akacjowa 8;33-312;Tęgoborze;małopolskie;Polska;1,2;;49.70433975;20.642749049999995;1;0;
1969;13.08.2021;12.08.2022;255000;TAK;Mikołaja Reja 10;87-800;Włocławek;kujawsko-pomorskie;Polska;1,2;;52.652625650000004;19.066217791319993;1;0;
1970;14.08.2021;13.08.2022;600000;TAK;Wejherowska 108;84-240;Reda;pomorskie;Polska;1,2;;54.60373;18.30397;1;0;
1971;03.08.2021;02.08.2022;350000;TAK;Długa 34A;26-300;Opoczno;łódzkie;Polska;1,2;;51.3814011;20.2573999;1;0;
1972;01.06.2021;31.05.2022;150000;TAK;Śreniawitów 4;03-188;Warszawa;mazowieckie;Polska;1,2;;52.3159627;20.96325729028738;1;0;
1973;13.06.2021;12.06.2022;400000;TAK;Myśliwska 63b;80-283;Gdańsk;pomorskie;Polska;1,2;;54.3494944;18.558836;1;0;
1974;03.08.2021;02.08.2022;236000;TAK;Wrocławska 69;30-011;Kraków;małopolskie;Polska;1,2;;50.0795665;19.921640940528498;1;0;
1975;03.08.2021;02.08.2022;220000;TAK;Wojska Polskiego 10;57-402;Nowa Ruda;dolnośląskie;Polska;1,2;;50.5444717;16.5563785;1;0;
1976;25.06.2021;24.06.2022;810000;TAK;Mała 6;05-084;Grądy;mazowieckie;Polska;1,2;;52.2564449;20.56424732453789;1;0;
1977;06.08.2021;05.08.2022;390000;TAK;Opatowicka 71;42-600;Tarnowskie Góry;śląskie;Polska;1,2;;50.4488566;18.8388;1;0;
1978;01.09.2021;31.08.2022;460000;TAK;Mysikrólika 18;02-809;Warszawa;mazowieckie;Polska;1,2;;52.14755065;21.018988527936777;1;0;
